scenario_id,family,split,controller,trajectory_type,termination_reason,mission_success,safety_success,control_success,coverage_group,position_rmse_m,position_max_err_m,saturation_percentage,degradation_percentage,force_norm_clip_percentage,force_tilt_clip_percentage,success
circle_g07_P2_wind_east_s1098_outer_expert,circle,test,neural_outer_force_lstm,circle,Time limit reached,True,True,True,comparable,0.4820240386657477,1.3889500866770732,0.0,0.0,0.0,0.0,1.0
circle_g07_P3_wind_ne_s1099_outer_expert,circle,test,neural_outer_force_lstm,circle,Time limit reached,True,True,True,comparable,0.31393683271672773,1.1868983496295675,0.0,0.0,0.0,0.0,1.0
circle_g08_P3_wind_ne_s1105_outer_expert,circle,test,neural_outer_force_lstm,circle,Time limit reached,True,True,True,comparable,0.14370027209022015,0.7165103275550372,0.0,0.0,0.0,0.0,1.0
lissajous_g04_P0_nominal_s1126_outer_expert,lissajous,test,neural_outer_force_lstm,lissajous,Time limit reached,True,True,True,comparable,0.2864259431121495,1.4179435000497653,0.0,0.0,0.0,0.0,1.0
lissajous_g04_P1_drag_high_s1127_outer_expert,lissajous,test,neural_outer_force_lstm,lissajous,Time limit reached,True,True,True,comparable,0.2940637516814184,1.4487544536127686,0.0,0.0,0.0,0.0,1.0
lissajous_g05_P0_nominal_s1132_outer_expert,lissajous,test,neural_outer_force_lstm,lissajous,Time limit reached,True,True,True,comparable,0.21704816129875432,0.9961008360946829,0.0,0.0,0.0,0.0,1.0
lissajous_g05_P3_wind_ne_s1135_outer_expert,lissajous,test,neural_outer_force_lstm,lissajous,Time limit reached,True,True,True,comparable,0.17893271354213724,0.8802465063404632,0.0,0.0,0.0,0.0,1.0
lissajous_g06_P2_wind_east_s1140_outer_expert,lissajous,test,neural_outer_force_lstm,lissajous,Time limit reached,True,True,True,comparable,0.02879498364865923,0.15193261918566062,0.0,0.0,0.0,0.0,1.0
lissajous_g07_P0_nominal_s1144_outer_expert,lissajous,test,neural_outer_force_lstm,lissajous,Time limit reached,True,True,True,comparable,0.125127769015258,0.6424606931777928,0.0,0.0,0.0,0.0,1.0
lissajous_g07_P5_combined_s1149_outer_expert,lissajous,test,neural_outer_force_lstm,lissajous,Time limit reached,True,True,True,comparable,0.10283755651393914,0.47411508739557023,0.0,0.0,0.0,0.0,1.0
waypoint_g01_P1_drag_high_s1157_outer_expert,waypoint,test,neural_outer_force_lstm,waypoint,Trajectory completed,True,True,True,comparable,0.07094158681683242,0.11725923478554343,0.0,0.0,0.0,0.0,1.0
waypoint_g01_P3_wind_ne_s1159_outer_expert,waypoint,test,neural_outer_force_lstm,waypoint,Trajectory completed,True,True,True,comparable,0.09023175619105746,0.16075944979129525,0.0,0.0,0.0,0.0,1.0
waypoint_g02_P3_wind_ne_s1165_outer_expert,waypoint,test,neural_outer_force_lstm,waypoint,Trajectory completed,True,True,True,comparable,0.08862987746779816,0.16906270361699607,0.0,0.0,0.0,0.0,1.0
waypoint_g03_P0_nominal_s1168_outer_expert,waypoint,test,neural_outer_force_lstm,waypoint,Trajectory completed,True,True,True,comparable,0.05866528392694447,0.10565440759641392,0.0,0.0,0.0,0.0,1.0
waypoint_g03_P5_combined_s1173_outer_expert,waypoint,test,neural_outer_force_lstm,waypoint,Trajectory completed,True,True,True,comparable,0.08745343779558279,0.1390914003768224,0.0,0.0,0.0,0.0,1.0
waypoint_g04_P0_nominal_s1174_outer_expert,waypoint,test,neural_outer_force_lstm,waypoint,Trajectory completed,True,True,True,comparable,0.06870928264009098,0.1370333656519714,0.0,0.0,0.0,0.0,1.0
lemniscate_3d_heavy_wind,lemniscate,ood,classic_pid_hold,lemniscate,Attitude angle exceeded limit (1.30 > 1.26),False,False,False,comparable,0.47320773927949866,1.867603779785637,0.0,34.375,0.0,0.0,0.0
lemniscate_3d_heavy_wind,lemniscate,ood,classic_pid_circle,lemniscate,Attitude angle exceeded limit (1.28 > 1.26),False,False,False,comparable,0.6411613507744653,2.7600355936705183,0.0,37.142857142857146,0.0,0.0,0.0
lemniscate_3d_heavy_wind,lemniscate,ood,classic_pid_lissajous,lemniscate,Attitude angle exceeded limit (1.28 > 1.26),False,False,False,comparable,0.16759436308114212,0.6789861010659738,0.0,25.925925925925924,0.0,0.0,0.0
lemniscate_3d_heavy_wind,lemniscate,ood,classic_pid_representative,lemniscate,Attitude angle exceeded limit (1.28 > 1.26),False,False,False,comparable,0.16759436308114212,0.6789861010659738,0.0,25.925925925925924,0.0,0.0,0.0
lemniscate_3d_heavy_wind,lemniscate,ood,classic_pid_waypoint,lemniscate,Attitude angle exceeded limit (1.32 > 1.26),False,False,False,comparable,0.31098715396127696,1.3309232618107396,0.0,31.03448275862069,0.0,0.0,0.0
lemniscate_fast_center_yaw,lemniscate,ood,classic_pid_hold,lemniscate,Time limit reached,True,True,True,comparable,0.22600046195958523,0.5676227152748765,0.0,0.0,0.0,0.0,1.0
lemniscate_fast_center_yaw,lemniscate,ood,classic_pid_circle,lemniscate,Time limit reached,True,True,True,comparable,0.09686638129354685,0.3036713338723877,0.0,0.0,0.0,0.0,1.0
lemniscate_fast_center_yaw,lemniscate,ood,classic_pid_lissajous,lemniscate,Time limit reached,True,True,True,comparable,0.050449301218612,0.1688416858170061,0.0,0.0,0.0,0.0,1.0
lemniscate_fast_center_yaw,lemniscate,ood,classic_pid_representative,lemniscate,Time limit reached,True,True,True,comparable,0.050449301218612,0.1688416858170061,0.0,0.0,0.0,0.0,1.0
lemniscate_fast_center_yaw,lemniscate,ood,classic_pid_waypoint,lemniscate,Time limit reached,True,True,True,comparable,0.09277318973553228,0.33238719914991965,0.0,0.0,0.0,0.0,1.0
lemniscate_combined_extreme,lemniscate,ood,classic_pid_hold,lemniscate,Time limit reached,True,True,True,comparable,0.2831365854937242,0.6686755389984278,0.0,4.843304843304843,0.0,0.0,1.0
lemniscate_combined_extreme,lemniscate,ood,classic_pid_circle,lemniscate,Time limit reached,True,True,True,comparable,0.26270176208896834,0.5437850088647754,0.0,5.698005698005698,0.0,0.0,1.0
lemniscate_combined_extreme,lemniscate,ood,classic_pid_lissajous,lemniscate,Attitude angle exceeded limit (1.28 > 1.26),False,False,False,comparable,0.475545408945263,2.181848913848779,0.0,42.857142857142854,0.0,0.0,0.0
lemniscate_combined_extreme,lemniscate,ood,classic_pid_representative,lemniscate,Attitude angle exceeded limit (1.28 > 1.26),False,False,False,comparable,0.475545408945263,2.181848913848779,0.0,42.857142857142854,0.0,0.0,0.0
lemniscate_combined_extreme,lemniscate,ood,classic_pid_waypoint,lemniscate,Attitude angle exceeded limit (1.30 > 1.26),False,False,False,comparable,0.44045158198252254,1.8601705225327432,0.0,38.88888888888889,0.0,0.0,0.0
lissajous_3d_speedy,lissajous,ood,classic_pid_hold,lissajous,Time limit reached,True,True,True,comparable,0.31841142250888965,0.9656724890469186,0.0,0.0,0.0,0.0,1.0
lissajous_3d_speedy,lissajous,ood,classic_pid_circle,lissajous,Time limit reached,True,True,True,comparable,0.1667260848929669,0.8135385869232775,0.0,0.0,0.0,0.0,1.0
lissajous_3d_speedy,lissajous,ood,classic_pid_lissajous,lissajous,Time limit reached,True,True,True,comparable,0.12114758474166695,0.6810640013105286,0.0,0.0,0.0,0.0,1.0
lissajous_3d_speedy,lissajous,ood,classic_pid_representative,lissajous,Time limit reached,True,True,True,comparable,0.12114758474166695,0.6810640013105286,0.0,0.0,0.0,0.0,1.0
lissajous_3d_speedy,lissajous,ood,classic_pid_waypoint,lissajous,Time limit reached,True,True,True,comparable,0.17227633139362786,0.8105508667163267,0.0,0.0,0.0,0.0,1.0
lissajous_extreme_noise,lissajous,ood,classic_pid_hold,lissajous,Time limit reached,True,True,True,comparable,0.21924532745677647,0.5825565927434729,0.0,0.0,0.0,0.0,1.0
lissajous_extreme_noise,lissajous,ood,classic_pid_circle,lissajous,Time limit reached,True,True,True,comparable,0.09489518912979512,0.48590685706716563,0.0,0.0,0.0,0.0,1.0
lissajous_extreme_noise,lissajous,ood,classic_pid_lissajous,lissajous,Time limit reached,True,True,True,comparable,0.07326881859969246,0.3979261980911655,0.0,0.0,0.0,0.0,1.0
lissajous_extreme_noise,lissajous,ood,classic_pid_representative,lissajous,Time limit reached,True,True,True,comparable,0.07326881859969246,0.3979261980911655,0.0,0.0,0.0,0.0,1.0
lissajous_extreme_noise,lissajous,ood,classic_pid_waypoint,lissajous,Time limit reached,True,True,True,comparable,0.10628218852275476,0.4805670255362062,0.0,0.0,0.0,0.0,1.0
composite_circle_to_lemniscate,composite,ood,classic_pid_hold,composite,Attitude angle exceeded limit (1.29 > 1.26),False,False,False,comparable,0.2961317607278504,1.3516459889302606,0.0,7.103825136612022,0.0,0.0,0.0
composite_circle_to_lemniscate,composite,ood,classic_pid_circle,composite,Attitude angle exceeded limit (1.27 > 1.26),False,False,False,comparable,0.1723669633570033,1.101514909693359,0.0,6.666666666666667,0.0,0.0,0.0
composite_circle_to_lemniscate,composite,ood,classic_pid_lissajous,composite,Attitude angle exceeded limit (1.31 > 1.26),False,False,False,comparable,0.1684528106064334,1.5362440753443676,0.0,7.344632768361582,0.0,0.0,0.0
composite_circle_to_lemniscate,composite,ood,classic_pid_representative,composite,Attitude angle exceeded limit (1.31 > 1.26),False,False,False,comparable,0.1684528106064334,1.5362440753443676,0.0,7.344632768361582,0.0,0.0,0.0
composite_circle_to_lemniscate,composite,ood,classic_pid_waypoint,composite,Attitude angle exceeded limit (1.28 > 1.26),False,False,False,comparable,0.2064563002668551,1.5971028596202361,0.0,7.18232044198895,0.0,0.0,0.0
composite_aggressive_transitions,composite,ood,classic_pid_hold,composite,Composite trajectory completed,True,True,True,comparable,0.2916417652297345,0.9183964671179686,0.0,4.433497536945813,0.0,0.0,1.0
composite_aggressive_transitions,composite,ood,classic_pid_circle,composite,Composite trajectory completed,True,True,True,comparable,0.260876448875169,0.874717451895196,0.0,3.9408866995073892,0.0,0.0,1.0
composite_aggressive_transitions,composite,ood,classic_pid_lissajous,composite,Attitude angle exceeded limit (1.34 > 1.26),False,False,False,comparable,0.17772571341728488,0.6217300114362633,0.0,3.8461538461538463,0.0,0.0,0.0
composite_aggressive_transitions,composite,ood,classic_pid_representative,composite,Attitude angle exceeded limit (1.34 > 1.26),False,False,False,comparable,0.17772571341728488,0.6217300114362633,0.0,3.8461538461538463,0.0,0.0,0.0
composite_aggressive_transitions,composite,ood,classic_pid_waypoint,composite,Attitude angle exceeded limit (1.27 > 1.26),False,False,False,comparable,0.21423366847428305,0.9379326738161526,0.0,5.303030303030303,0.0,0.0,0.0
helix_ascending_fast,waypoint,ood,classic_pid_hold,waypoint,Time limit reached,False,True,False,comparable,0.1058301143220662,0.18592988375872685,0.0,0.0,0.0,0.0,0.0
helix_ascending_fast,waypoint,ood,classic_pid_circle,waypoint,Time limit reached,False,True,False,comparable,0.09456011299367117,0.16545278062521424,0.0,0.0,0.0,0.0,0.0
helix_ascending_fast,waypoint,ood,classic_pid_lissajous,waypoint,Time limit reached,False,True,False,comparable,0.07015199207758693,0.11622706001877091,0.0,0.0,0.0,0.0,0.0
helix_ascending_fast,waypoint,ood,classic_pid_waypoint,waypoint,Time limit reached,False,True,False,comparable,0.08395376760718593,0.1466092101415218,0.0,0.0,0.0,0.0,0.0
helix_ascending_fast,waypoint,ood,classic_pid_representative,waypoint,Time limit reached,False,True,False,comparable,0.08395376760718593,0.1466092101415218,0.0,0.0,0.0,0.0,0.0
helix_descending_noise_wind,waypoint,ood,classic_pid_hold,waypoint,Time limit reached,False,True,False,comparable,0.16676722518112902,0.2741468866639036,0.0,0.0,0.0,0.0,0.0
helix_descending_noise_wind,waypoint,ood,classic_pid_circle,waypoint,Time limit reached,False,True,False,comparable,0.16082975626727888,0.24379375832995714,0.0,0.0,0.0,0.0,0.0
helix_descending_noise_wind,waypoint,ood,classic_pid_lissajous,waypoint,Time limit reached,False,True,False,comparable,0.12506043274899262,0.19032835312734,0.0,0.0,0.0,0.0,0.0
helix_descending_noise_wind,waypoint,ood,classic_pid_waypoint,waypoint,Time limit reached,False,True,False,comparable,0.1335681805763817,0.2147320300521918,0.0,0.0,0.0,0.0,0.0
helix_descending_noise_wind,waypoint,ood,classic_pid_representative,waypoint,Time limit reached,False,True,False,comparable,0.1335681805763817,0.2147320300521918,0.0,0.0,0.0,0.0,0.0
helix_tight_aggressive,waypoint,ood,classic_pid_hold,waypoint,Time limit reached,False,True,False,comparable,0.3505092357827968,0.6622445636549683,0.0,0.0,0.0,0.0,0.0
helix_tight_aggressive,waypoint,ood,classic_pid_circle,waypoint,Time limit reached,False,True,False,comparable,0.35591556046738454,0.5363624444569687,0.0,0.0,0.0,0.0,0.0
helix_tight_aggressive,waypoint,ood,classic_pid_lissajous,waypoint,Time limit reached,False,True,False,comparable,0.2735907974831436,0.38931055592470276,0.0,0.0,0.0,0.0,0.0
helix_tight_aggressive,waypoint,ood,classic_pid_waypoint,waypoint,Time limit reached,False,True,False,comparable,0.28677409681869226,0.5007132479211817,0.0,0.0,0.0,0.0,0.0
helix_tight_aggressive,waypoint,ood,classic_pid_representative,waypoint,Time limit reached,False,True,False,comparable,0.28677409681869226,0.5007132479211817,0.0,0.0,0.0,0.0,0.0
lemniscate_3d_heavy_wind,lemniscate,ood,neural_outer_force_mlp,lemniscate,Time limit reached,True,True,True,comparable,0.08642553927665014,0.30231258599051114,0.0,2.564102564102564,0.0,0.0,1.0
lemniscate_fast_center_yaw,lemniscate,ood,neural_outer_force_mlp,lemniscate,Time limit reached,True,True,True,comparable,0.09204835777676569,0.3005850603606691,0.0,0.0,0.0,0.0,1.0
lemniscate_combined_extreme,lemniscate,ood,neural_outer_force_mlp,lemniscate,Persistent actuator saturation,False,False,False,comparable,2.2836295597209197,8.238056860657759,0.0,53.191489361702125,22.413793103448278,35.3448275862069,0.0
lissajous_3d_speedy,lissajous,ood,neural_outer_force_mlp,lissajous,Time limit reached,True,True,True,comparable,0.1252653281588965,0.6688013706674104,0.0,0.0,0.0,3.1410622501427756,1.0
lissajous_extreme_noise,lissajous,ood,neural_outer_force_mlp,lissajous,Time limit reached,True,True,True,comparable,0.0767469041059177,0.3612825798539986,0.0,8.547008547008547,0.0,0.34266133637921187,1.0
composite_circle_to_lemniscate,composite,ood,neural_outer_force_mlp,composite,Composite trajectory completed,True,True,True,comparable,1.5175910215720383,5.2237863912175655,0.0,12.5,8.784176847004073,22.164048865619545,1.0
composite_aggressive_transitions,composite,ood,neural_outer_force_mlp,composite,Composite trajectory completed,True,True,True,comparable,0.1542026151333116,0.44864537754527195,0.0,3.1746031746031744,0.0,0.0,1.0
helix_ascending_fast,waypoint,ood,neural_outer_force_mlp,waypoint,Time limit reached,False,True,False,comparable,0.08898007160686634,0.19666543486826346,0.0,0.0,0.0,0.0,0.0
helix_descending_noise_wind,waypoint,ood,neural_outer_force_mlp,waypoint,Time limit reached,False,True,False,comparable,0.10641335674675634,0.20429682537959531,0.0,0.2849002849002849,0.0,0.0,0.0
helix_tight_aggressive,waypoint,ood,neural_outer_force_mlp,waypoint,Time limit reached,False,True,False,comparable,0.2222902417068868,0.40602308843157375,0.0,0.0,0.0,0.0,0.0
lemniscate_3d_heavy_wind,lemniscate,ood,neural_outer_force_gru,lemniscate,Time limit reached,True,True,True,comparable,0.08573275090879444,0.4792695618475387,0.0,2.2792022792022792,0.0,0.0,1.0
lemniscate_fast_center_yaw,lemniscate,ood,neural_outer_force_gru,lemniscate,Time limit reached,True,True,True,comparable,0.15882396767740037,0.6101733099858846,0.0,0.0,0.0,0.0,1.0
lemniscate_combined_extreme,lemniscate,ood,neural_outer_force_gru,lemniscate,Persistent actuator saturation,False,False,False,comparable,0.5561330602894659,3.7591705191915628,0.0,34.375,0.0,0.0,0.0
lissajous_3d_speedy,lissajous,ood,neural_outer_force_gru,lissajous,Time limit reached,True,True,True,comparable,0.5490430902606263,1.6059801236825866,0.0,0.0,0.0,0.0,1.0
lissajous_extreme_noise,lissajous,ood,neural_outer_force_gru,lissajous,Time limit reached,True,True,True,comparable,0.11385550022059711,0.5754473889185641,0.0,3.418803418803419,0.0,0.0,1.0
composite_circle_to_lemniscate,composite,ood,neural_outer_force_gru,composite,Composite trajectory completed,True,True,True,comparable,0.35820465205082164,1.425874467257134,0.0,6.686046511627906,0.0,0.0,1.0
composite_aggressive_transitions,composite,ood,neural_outer_force_gru,composite,Composite trajectory completed,True,True,True,comparable,0.35760376800226235,1.1066469753246042,0.0,2.209944751381215,0.0,0.0,1.0
helix_ascending_fast,waypoint,ood,neural_outer_force_gru,waypoint,Time limit reached,False,True,False,comparable,0.09201238024609083,0.17955423305853693,0.0,0.0,0.0,0.0,0.0
helix_descending_noise_wind,waypoint,ood,neural_outer_force_gru,waypoint,Time limit reached,False,True,False,comparable,0.10230433516934279,0.19754003812174437,0.0,0.5698005698005698,0.0,0.0,0.0
helix_tight_aggressive,waypoint,ood,neural_outer_force_gru,waypoint,Time limit reached,False,True,False,comparable,0.2603018775366166,0.4848825907191058,0.0,0.0,0.0,0.0,0.0
lemniscate_3d_heavy_wind,lemniscate,ood,neural_outer_force_lstm,lemniscate,Time limit reached,True,True,True,comparable,0.18435666170125337,1.0140523731660713,0.0,1.9943019943019942,0.0,0.0,1.0
lemniscate_fast_center_yaw,lemniscate,ood,neural_outer_force_lstm,lemniscate,Time limit reached,True,True,True,comparable,3.8754875074099218,9.466601487230953,0.0,0.0,0.0,0.0,1.0
lemniscate_combined_extreme,lemniscate,ood,neural_outer_force_lstm,lemniscate,Persistent actuator saturation,False,False,False,comparable,0.3676289518107929,3.14365508925947,0.0,25.77639751552795,0.0,0.0,0.0
lissajous_3d_speedy,lissajous,ood,neural_outer_force_lstm,lissajous,Time limit reached,True,True,True,comparable,2.902865784454664,4.551211852128553,0.0,0.0,0.0,0.0,1.0
lissajous_extreme_noise,lissajous,ood,neural_outer_force_lstm,lissajous,Time limit reached,True,True,True,comparable,0.18930366216474906,0.8276513234642522,0.0,1.4245014245014245,0.0,0.0,1.0
composite_circle_to_lemniscate,composite,ood,neural_outer_force_lstm,composite,Composite trajectory completed,True,True,True,comparable,0.6579003264734603,1.9347071637079476,0.0,4.3604651162790695,0.0,0.0,1.0
composite_aggressive_transitions,composite,ood,neural_outer_force_lstm,composite,Composite trajectory completed,True,True,True,comparable,0.3946209556139889,1.0549677571924938,0.0,2.072538860103627,0.0,0.0,1.0
helix_ascending_fast,waypoint,ood,neural_outer_force_lstm,waypoint,Time limit reached,False,True,False,comparable,0.08897450959054219,0.15752255603731383,0.0,0.0,0.0,0.0,0.0
helix_descending_noise_wind,waypoint,ood,neural_outer_force_lstm,waypoint,Time limit reached,False,True,False,comparable,0.10204025461667664,0.200549458645872,0.0,0.2849002849002849,0.0,0.0,0.0
helix_tight_aggressive,waypoint,ood,neural_outer_force_lstm,waypoint,Time limit reached,False,True,False,comparable,0.25567256944167555,0.6322788346379145,0.0,0.0,0.0,0.0,0.0
